feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
0.607675239,0.401175201,0.274678073,0.470202566,0.520836528,0.290013374,0.085245606,0.87681977,0.234987428,0.08815023,0.129197707,0.182544536,0.88431571,0.259475779,0.824656701,0.87657441,0.710227745,0.239358214,0.755141748,0.707891594,0.289808581
0.767655668,0.137273335,0.113726337,0.119453622,0.368203325,0.462618368,0.128428775,0.784872764,0.117986945,0.303809747,0.293854466,0.287597827,0.502592919,0.254885518,0.687586579,0.793061481,0.451399003,0.141001656,0.435806682,0.509122471,0.435658573
0.210177016,0.488457349,0.481774947,0.87987844,0.605126229,0.629133898,0.978773621,0.041882742,0.62161905,0.883656222,0.979205343,0.882596313,0.954525092,0.602542007,0.714244332,0.888166348,0.242859242,0.283612316,0.021992226,0.242835355,0.909263897
0.853087763,0.415304916,0.082367683,0.712615831,0.806599024,0.940873089,0.47102243,0.600392459,0.224580684,0.829498606,0.994316284,0.514392747,0.491688267,0.917588753,0.651090964,0.779134166,0.866648137,0.4011004,0.581540802,0.93553946,0.89430797
0.5009662,0.649140629,0.530057259,0.94148924,0.717326484,0.491936404,0.420963656,0.726447929,0.513612793,0.231917743,0.177177831,0.729280708,0.547891288,0.892004186,0.699692853,0.579805058,0.705315114,0.557507822,0.393623752,0.602093506,0.401193915
0.57186139,0.807490494,0.66590817,0.543326254,0.100350878,0.441242038,0.564911464,0.506527323,0.442924789,0.371509762,0.263661791,0.839282345,0.161141639,0.627368521,0.406261946,0.552803527,0.218683933,0.68959763,0.163789799,0.32775334,0.610772734
0.954937066,0.710377183,0.433852874,0.472783379,0.181252162,0.093820538,0.130535525,0.816676329,0.331508655,0.554730881,0.438828225,0.58156737,0.202412491,0.137212733,0.298404524,0.042163001,0.233058286,0.492141485,0.50231045,0.160201628,0.575848413
0.391027658,0.073120428,0.665908096,0.736122596,0.876539609,0.997229732,0.556280784,0.41346117,0.650828419,0.440786155,0.422269539,0.107082834,0.004107133,0.796345932,0.459998403,0.611899218,0.747811639,0.643982587,0.892250227,0.824514753,0.059657982
0.758076734,0.770213527,0.800108965,0.820378976,0.56885046,0.915957326,0.744480403,0.533152424,0.698020308,0.117586102,0.218764058,0.858436311,0.805813503,0.825529868,0.911376954,0.891840486,0.411151863,0.839307555,0.442273694,0.523930867,0.0682232
0.633653118,0.682295993,0.874777994,0.485445976,0.294650951,0.404433329,0.456531655,0.831356837,0.620250356,0.408118915,0.405589769,0.456876839,0.665491443,0.45483702,0.391971282,0.689184892,0.30265287,0.942257671,0.992642026,0.27247483,0.363248427
0.956283353,0.036287224,0.011590197,0.660356927,0.136471423,0.694371322,0.096791517,0.970221699,0.035365693,0.496137013,0.396532077,0.002196758,0.027261402,0.697945761,0.150368025,0.216919365,0.098752032,0.034324479,0.91186124,0.096510958,0.384899155
0.742536615,0.850623793,0.882082168,0.288336389,0.436534631,0.084958098,0.182963547,0.908964906,0.504790589,0.04406481,0.057501392,0.232476962,0.216959614,0.172509393,0.270169125,0.120828224,0.379477302,0.814641428,0.89218556,0.348598923,0.113771576
0.398947812,0.370957538,0.604551076,0.689899371,0.320886017,0.821308144,0.669980002,0.379431867,0.66277331,0.333719459,0.284064509,0.62650844,0.475163095,0.824619854,0.653271816,0.533725515,0.278825682,0.574210138,0.559353042,0.155768324,0.227305075
0.577468641,0.747901632,0.536728709,0.986485483,0.899308944,0.956922177,0.160371331,0.81155103,0.4333132,0.563558143,0.430833219,0.569874317,0.868999457,0.974152198,0.98593554,0.948321941,0.985122169,0.425752995,0.457100543,0.962434174,0.716633477
0.849162739,0.210668406,0.10117067,0.012878662,0.492530485,0.098707563,6.31E-05,0.862671795,0.117142492,0.119932884,0.628981321,0.102473803,0.384610224,0.030794922,0.525740499,0.592011366,0.596529636,0.091798392,0.955901263,0.671573638,0.704453314
0.393560301,0.007065811,0.036087357,0.254919209,0.063583682,0.243005867,0.221380077,0.64662109,0.325417463,0.079471145,0.02822773,0.214181029,0.665247661,0.200456836,0.633608766,0.694645946,0.020151405,0.084232826,0.711822864,0.047892532,0.131765086
0.607878589,0.84063846,0.975684782,0.927904625,0.5903618,0.776475692,0.901396126,0.693284069,0.975011834,0.640107184,0.955059161,0.931374475,0.039338578,0.91362201,0.181902668,0.184349839,0.620688787,0.901739926,0.464384674,0.724881482,0.818465374
0.98944246,0.397665588,0.596753245,0.7952042,0.226601228,0.204604692,0.481159845,0.949299675,0.057961888,0.760578109,0.572749894,0.588764627,0.305135787,0.360736038,0.188080037,0.330828951,0.18592024,0.275980154,0.785438194,0.226240836,0.740563927
0.495095953,0.923300888,0.94406477,0.892813407,0.190659612,0.628654591,0.900061611,0.339142472,0.863082911,1,0.985012155,0.858425617,0.162157593,0.581701651,0.194059567,0.24180808,0.120947498,0.953815937,0.22269617,0.111984719,0.967180124
0.927368747,0.068559259,0.14029203,0.039804814,0.399437771,0.031603672,0.008090798,0.929637734,0.123928588,0.741025644,0.581338621,0.01783863,0.322903499,0.037365398,0.307581495,0.460730179,0.434046707,0.078280706,0.947763005,0.44966813,0.734773803
0.203562762,0.713926799,0.63850728,0.258114988,0.192971927,0.015383535,0.816183235,0.24463585,0.824706158,0.479621233,0.45183752,0.81497556,0.243225427,0.34721763,0.270190215,0.291530324,0.161214533,0.588137697,0.020090974,0.217746578,0.594808578
0.07875454,0.937542986,0.890152293,0.502788204,0.716088732,0.522780964,0.8852024,0.004198869,0.881963934,0.862979217,0.934526928,0.880244614,0.950758349,0.605408063,0.834724768,0.897610098,0.547159086,0.918195654,0.025777175,0.439646549,0.910338048
0.866980842,0.488457349,0.282408443,0.188691397,0.684580893,0.341358319,0.203342254,0.776175628,0.052059628,0.167906217,0.338973084,0.437130018,0.565228716,0.189469151,0.358595978,0.415733051,0.693848797,0.382050239,0.830526968,0.737951836,0.475161874
0.842345402,0.371818012,0.090816864,0.251761828,0.567721693,0.130765469,0.227998125,0.920350651,0.777565634,0.011829677,0.000751414,0.187952909,0.570512438,0.031976248,0.276215078,0.104001422,0.527483577,0.132977468,0.897041541,0.723559402,0.015981668
0.732170567,0.201636565,0.135492914,0.135755068,0.7404902,0.17615789,0.182950318,0.50613159,0.299120424,0.211979194,0.282110621,0.240578321,0.780015851,0.101943671,0.735923023,0.60966015,0.656634655,0.348618227,0.701262856,0.693578603,0.429138622
0.389518587,0.234457549,0.265199651,0.219632719,0.176532747,0.192126974,0.194957745,0.447012877,0.15086111,0.344226775,0.21334232,0.191762684,0.202412491,0.206090883,0.161489984,0.35458975,0.130997779,0.290621855,0.456514293,0.311731777,0.383392447
0.558841729,0.218609609,0.216711104,0.409738748,0.150725528,0.437926895,0.19500877,0.808132248,0.420693281,0.415601684,0.171100641,0.361482784,0.371891721,0.243085376,0.448320679,0.34388822,0.443569865,0.236499269,0.9455087,0.564140335,0.202028651
0.366547499,0.711011768,0.975684782,0.844295836,0.094029956,0.59675994,0.787904028,0.309269752,0.635628424,0.489064765,0.531792324,0.968953667,0.021792297,0.907744624,0.384518571,0.60966015,0.442354387,0.997332118,0.337054562,0.506948988,0.303402286
0.565200552,0.032285554,0.004849427,0.79849854,1,0.898230022,0.434506599,0.481134877,0.340786751,0.015756137,0.069707967,0.630776591,0.677631148,0.953065959,0.74231735,0.919807273,0.987446227,0.012547566,0.405810767,0.943745813,0.039972086
0.056564118,0.839698563,0.820663207,0.470632593,0.313153094,0.744786631,0.869178618,0.107918355,0.939950817,0.668271747,0.55670652,0.943901027,0.370502811,0.543133732,0.709731307,0.659768163,0.713709489,0.908378426,0.074137647,0.754739837,0.734549887
0.662500486,0.034400971,0.114133095,0.041702525,0.314586187,0.047236838,0.110199788,0.611606992,0.188018778,0.701089327,0.951045673,0.057472144,0.297030298,0.047347277,0.298404524,0.424946552,0.17211712,0.301802309,0.368681538,0.178721081,0.784425019
0.504456573,0.161307837,0.444900122,0.643355971,0.420197785,0.92714337,0.459295888,0.422843171,0.553097107,0.667458408,0.937944685,0.060672355,0.458797092,0.443071372,0.521710187,0.594375297,0.30265287,0.581998257,0.861828182,0.1370711,0.818946478
0.292136659,0.710377183,0.744744032,0.671751673,0.379704831,0.177956979,0.268497983,0.544831307,0.669219981,0.371857716,0.352286065,0.279846595,0.654747852,0.410838726,0.831335119,0.683725287,0.781875922,0.590110855,0.736839832,0.81583702,0.530933149
0.053296427,0.068858142,0.032868623,0.340179841,0.587679576,0.150260327,0.089304853,0.162342366,0.00097271,0.388346865,0.398636073,0.080193996,0.224196102,0.20608116,0.423400661,0.223823237,0.348619686,0.091798392,0.297486777,0.073822949,0.0569752
0.665411002,0.072850891,0.011589548,0.941990991,0.049953374,0.966409481,0.560355181,0.251907439,0.716273269,0.981334971,0.909800617,0.444680169,0.232470234,0.917891582,0.270190215,0.247788033,3.54E-06,0.012808668,0.094338644,0.007791658,0.889602717
0.712857123,0.24594057,0.29504258,0.45560383,0.824540486,0.318711483,0.128428775,0.708815227,0.13538325,0.215318081,0.157664012,0.25848406,0.913353401,0.431346201,0.895217725,0.871673379,0.798362691,0.290379028,0.711215308,0.972565553,0.202802807
0.058833349,0.270142024,0.263294672,0.72306448,0.508133396,0.667249658,0.688526943,0.012520279,0.303395294,0.222603653,0.36280116,0.265831984,0.998038928,0.870629836,0.896989733,0.931421725,0.584596447,0.548202836,0.280300244,0.576335521,0.246247393
0.315509322,0.93914792,0.688637486,0.514101945,0.900684146,0.59677466,0.361953894,0.383644127,0.515300769,0.883349569,0.88661795,0.473041284,0.496356623,0.365915309,0.360162102,0.11913571,0.436123746,0.637054683,0.910831081,0.27943342,0.982055479
0.120811576,0.855255203,0.87463435,0.903325393,0.716026594,0.835509779,0.927859924,0.221188945,0.98643461,0.727054645,0.855492673,0.904024537,0.893536915,0.61685368,0.834724768,0.917892672,0.266120302,0.797722793,0.0850283,0.320986828,0.785635706
0.627205243,0.84691873,0.637470616,0.303065769,0.749362452,0.638923476,0.205058727,0.856940792,0.325037342,0.772584166,0.726367386,0.592569084,0.96821967,0.305824849,0.979928398,0.977529792,0.84194678,0.515002484,0.548718392,0.934807374,0.754487474
0.05006055,0.84694646,0.913658894,0.842214988,0.55890262,0.767403458,0.878062114,0.105155738,0.99410438,0.667745268,0.745029622,0.999152053,0.26020232,0.94527709,0.398343828,0.330758572,0.40409207,0.981734813,8.11E-05,0.424683737,0.54705851
0.818024802,0.036287224,0.046455081,0.403505516,0.094029956,0.966506644,0.088430723,0.776175628,0.026567437,0.259356388,0.191581262,0.487527342,0.909769913,0.511700617,0.875550522,0.833683769,0.092701563,0.012547566,0.053433499,0.130559864,0.585528548
0.676070953,0.867397556,0.86120839,0.756248276,0.399188883,0.588264205,0.803983807,0.727885694,0.915278084,0.270748977,0.843414399,0.814940912,0.830541403,0.851394094,0.84804796,0.959823153,0.495309289,0.886338459,0.727981457,0.693237828,0.499319741
0.607675239,0.2786837,0.93274545,0.560048573,0.739525649,0.354686446,0.154291987,0.496582836,0.411150498,0.831180452,0.442800006,0.049602068,0.710690571,0.203876033,0.677703261,0.587869107,0.759934055,0.386130112,0.48901351,0.663003523,0.401193839
0.644678906,0.885511115,0.261835428,0.139845948,0.738938715,0.297492677,0.369731759,0.796155849,0.216635455,0.346311839,0.815166061,0.100764679,0.272705902,0.400997394,0.102847394,0.172424709,0.21166233,0.681799326,0.987607205,0.253892256,0.312283383
0.455743572,0.537084085,0.779123111,0.519413094,0.54487014,0.438925989,0.560344896,0.485219529,0.657669082,0.853263141,0.943423011,0.474759973,0.473224689,0.538017898,0.522054008,0.575926192,0.427337034,0.784552827,0.72630887,0.475285031,0.715067258
0.007780446,0.350767413,0.034849358,0.984493102,0.977374254,0.748886196,0.991787696,0.037016362,0.953899029,0.134867147,0.109684763,0.957795533,0.319180939,0.972446077,0.218213706,0.211952912,0.984095518,0.140660299,0.036017598,0.999522916,0.334780098
0.067337891,0.990343125,0.618640355,0.941990991,0.320886017,0.887790838,0.55628633,0.085781398,0.323094461,0.253172456,0.289921444,0.877735843,0.87717025,0.9341676,0.979980654,0.98023538,0.338643432,0.807553918,0.105044744,0.496644049,0.345977768
0.6074596,0.195191804,0.122290428,0.24242406,0.453472691,0.223791562,0.082219154,0.831356837,0.192645482,0.11761584,0.13711157,0.057472144,0.785066542,0.161263319,0.911376954,0.9677088,0.710227745,0.149914742,0.769951713,0.735707834,0.227305075
0.962420652,0.202875836,0.040174864,0.119065597,0.218057823,0.432872143,0.267973081,0.809938947,0.115628824,0.134867147,0.181305724,0.52907267,0.236935034,0.274455546,0.118072379,0.056579335,0.250513867,0.20724182,0.5857631,0.176416489,0.315704746
0.509803636,0.854759531,0.713856941,0.576292789,0.396732291,0.215458557,0.556280784,0.789688958,0.553097107,0.722172786,0.692404405,0.564423339,0.716648502,0.286582077,0.720775813,0.659768163,0.609331643,0.875220446,0.544332286,0.723578789,0.79677787
0.677823599,0.580583539,0.495604934,0.469117566,0.606582513,0.560510931,0.393853883,0.631865431,0.256276475,0.355364115,0.324045835,0.378232128,0.473093498,0.709726233,0.730062602,0.75980858,0.559261961,0.574702376,0.544332286,0.636107039,0.819445796
0.950601122,0.596720764,0.310122463,0.831747029,0.347479693,0.27105796,0.328885725,0.708815227,0.096913492,0.749633546,0.38658885,0.403377353,0.748234402,0.314468386,0.778317947,0.804321158,0.330483269,0.232746682,0.036017598,0.343893731,0.453106594
0.229815003,0.500512605,0.789248367,0.305287275,0.512077076,0.709300638,0.816195752,0.254879157,0.85311298,0.458204249,0.323528911,0.685633815,0.568430216,0.435591795,0.764230182,0.743756642,0.677548996,0.797722793,0.381319691,0.825794915,0.25559965
0.874695357,0.686823141,0.174469257,0.27592049,0.707422109,0.977107377,0.788898532,0.877580832,0.93933791,0.566995116,0.845425474,0.950697773,0.021792297,0.526532956,0.421997795,0.287868678,0.278825682,0.18947417,0.051783766,0.407654402,0.657690322
0.821244438,0.824507402,0.743812787,0.121363053,0.914314278,0.350129236,0.182950318,0.970184824,0.417766181,0.564738893,0.370690223,0.304356389,0.882945557,0.137212763,0.903773876,0.903743468,0.911231002,0.641249156,0.958092959,0.769670128,0.453106594
0.805544818,0.271153008,0.23863688,0.12035271,0.745237391,0.175507954,0.08609856,0.940689569,0.095522194,0.013103901,4.09E-05,0.148094272,0.824992445,0.091419705,0.596797141,0.757687938,0.794050903,0.20724182,0.865620185,0.929236136,0.097361889
0.728408744,0.403560862,0.301765552,0.013384176,0.976772447,0.140863694,0.158544754,0.853068798,0.205317947,0.530620313,0.518278391,0.078003527,0.636359524,0.062449313,0.905289822,0.877568646,0.864602907,0.382615927,0.675499853,0.793537241,0.525105198
0.293112057,0.202875836,0.055243352,0.589415933,0.779273095,0.411452909,0.113730276,0.637759792,0.154893751,0.227085752,0.129197707,0.220222891,0.752641889,0.426053846,0.661936508,0.547902724,0.816236315,0.116741723,0.561775574,0.836540222,0.210054837
0.234157292,0.999219996,0.883570398,0.601836105,0.02048114,0.937869002,0.759529028,0.228013857,0.757353058,0.573104502,0.531569811,0.999152053,0.056500396,0.661239333,0.898766586,0.945841231,0.650278852,0.911041295,0.125526259,0.681376644,0.060186643
0.88811573,0.516075489,0.468181361,0.689672,0.605126229,0.657167769,0.170783558,0.912132785,0.044869034,0.278152204,0.182536915,0.418287775,0.665491443,0.80778416,0.614178074,0.379740272,0.397182931,0.502458693,0.560615122,0.335942654,0.375527421
0.405099644,0.5095171,0.775694615,0.220314594,0.736535429,0.192073,0.130930975,0.805683936,0.350817283,0.471167642,0.607853633,0.028381375,0.252029761,0.093136431,0.302433821,0.496697362,0.612233299,0.654258977,0.803252807,0.689645508,0.567002676
0.669987578,0.103282045,0.033370219,0.493182737,0.441518047,0.550299192,0.01847347,0.864866694,0.015966052,0.810191364,0.915082719,0.034081357,0.413340279,0.638373573,0.544719644,0.5796708,0.301452228,0.034632062,0.865620185,0.468959177,0.730532477
0.827921859,0.237927803,0.164583708,0.005021558,0.659123036,0.084208486,0.122333197,0.843586134,0.132823862,0.413439383,0.322283992,0.144262151,0.082670278,0.051125008,0.104899646,0.04013394,0.64316179,0.198923897,0.495800348,0.589704534,0.483105752
0.457759897,0.436322217,0.607398148,0.761049607,0.29717606,0.723413278,0.381788879,0.472245314,0.404700153,0.651837654,0.660321617,0.391178494,0.437580299,0.77642832,0.429577214,0.103178067,0.202018515,0.457124408,0.586782136,0.169729527,0.518977784
0.345181027,0.862873023,0.968671424,1,0.178706282,0.572850975,0.958288465,0.726447929,0.996779025,0.477410521,0.716606837,0.883385468,0.152879502,0.900184661,0.281032621,0.291773491,0.177333747,0.964066787,0.935223799,0.055894482,0.63507702
0.779255012,0.601213983,0.520357918,0.135755211,0.180530487,0.144890406,0.485189692,0.843569459,0.256276475,0.917219162,0.970147544,0.186056687,0.055760206,0.174464254,0.008932476,0.124607731,0.072887239,0.600204383,0.81409279,0.103999625,0.932279178
0.056520134,0.421551411,0.751026448,0.675057414,0.692712189,0.552630096,0.203228091,0.009160714,0.317426595,0.37557849,0.177177831,0.367513647,0.657485667,0.517912724,0.604923835,0.687628391,0.620696612,0.61688027,0.20918078,0.548455916,0.313030326
0.28083783,0.814751187,0.790254113,0.940423502,0.617758745,0.729384486,0.836607856,0.321021614,0.94412163,0.743050624,0.902111554,0.780561177,0.488072923,0.866600134,0.842784562,0.916802539,0.652983394,0.814395412,0.435806682,0.863781691,0.785489683
0.103269976,0.596714181,0.70459442,0.722536466,0.344113875,0.7389126,0.29850096,0.104302383,0.619915993,0.653199507,0.500323864,0.037931027,3.45E-05,0.60813972,0.423399261,0.131837931,0.274452104,0.384409792,0.693866676,0.255206785,0.373142305
